,author,cite_num,paper_num
6058,Han Zhu,9,1
6059,Steven W. Zucker,9,2
6060,David Adametz,9,2
6061,Alireza Farhangfar,9,1
6062,Zahra Zamani,9,1
6063,Don Towsley,9,1
6064,Matthew Lawlor,9,2
6065,Paul Swoboda,9,1
6066,Roland Badeau,9,2
6067,Kaiser Asif,9,2
6068,Christoph Schnarr,9,1
6069,Jing Xiang,9,1
6070,Jim Kurose,9,1
6071,James Atwood,9,1
6072,Miguel A. Carreira-Perpinan,9,3
6073,Mohammad Gheshlaghi Azar,8,1
6074,Alexandre Tsybakov,8,1
6075,Khadidja Sylla ,8,1
6076,Alexander Nazin,8,1
6077,Alexei Efros,8,1
6078,Yulai Cong,8,1
6079,Abhinav Shrivastava,8,1
6080,Ryosuke Matsushita,8,1
6081,Edward Choi,8,1
6082,Bjorn Ommer,8,2
6083,Jinli Hu,8,1
6084,Seong-hwan Jun,8,1
6085,Bert Kappen,8,1
6086,Ming Tan,8,1
6087,Yingnian Wu,8,1
6088,Aurelien Bellet,8,4
6089,Stan Sclaroff,8,2
6090,Qinxun Bai,8,2
6091,Ramesh Sridharan,8,1
6092,Tian Xia,8,1
6093,Shaodan Zhai,8,1
6094,Andy Schuetz,8,1
6095,Walter Stewart,8,1
6096,Makoto Otsuka,8,1
6097,Joshua Kulas,8,1
6098,Amir Leshem,8,1
6099,Oren Somekh,8,1
6100,Ronny Lempel,8,1
6101,Eshcar Hillel,8,1
6102,Gunnar Kedenburg,8,2
6103,Rakshit Trivedi,8,1
6104,Shy Shoham,8,1
6105,Kamil A. Wnuk,8,1
6106,Thomas Voegtlin,8,1
6107,Ryan Burmeister,8,1
6108,George Michailidis,8,1
6109,Vivien Seguy,8,1
6110,Zheng Xu,8,1
6111,Johane Takeuchi,8,1
6112,Bharat Singh,8,1
6113,Ankit Patel,8,1
6114,Michael Horrell,8,1
6115,Lisa Hellerstein,8,1
6116,Yu Cheng,8,3
6117,Ashish Khetan,8,3
6118,Wenhao Gui,8,1
6119,Felipe Tobar,8,1
6120,Arnd Konig,8,1
6121,Pierre Baque,8,1
6122,Tianqi Zhao,8,1
6123,Huan Zhang,8,2
6124,Daisuke Kimura,8,1
6125,Bernard Rosell,8,1
6126,Nina Mishra,8,3
6127,Jianwen Xie,8,1
6128,Francisco R. Ruiz,8,1
6129,Sinead A. Williamson,8,3
6130,Yang Lu,8,1
6131,Masakazu Ishihata,8,2
6132,Ehsan Adeli-Mosabbeb,8,1
6133,Michael R. Andersen,8,1
6134,Jack Valmadre,8,1
6135,Omer Bobrowski,8,1
6136,Ali Shojaie,8,1
6137,Akinori Fujino,8,2
6138,Chao Qu,8,2
6139,Kim-Han Thung,8,1
6140,Mathieu Blondel,8,2
6141,Luca Bertinetto,8,1
6142,Le An,8,1
6143,Feng Shi,8,1
6144,David S. Choi,8,1
6145,Dinggang Shen,8,1
6146,Reza Shadmehr,8,1
6147,Mohammad Khajah,8,1
6148,Puneet Dokania,8,1
6149,Shyam Sundar Rangapuram,8,1
6150,Wenruo Bai,8,2
6151,Wittawat Jitkrittum,8,2
6152,Paul Weng,8,1
6153,Donghyuk Shin,8,1
6154,Beresford N. Parlett,8,1
6155,Fang Zhao,8,1
6156,Yongzhen Huang,8,1
6157,Tieniu Tan,8,1
6158,Moez Draief ,8,1
6159,Alon Vinnikov,8,1
6160,Jessa Bekker,8,1
6161,Hetunandan Kamisetty,8,2
6162,Tzu-kuo Huang,8,1
6163,Matthias Hein ,8,1
6164,Hong Chang,8,1
6165,Nathan Korda,8,1
6166,Yuji Matsumoto,8,1
6167,Brandon Amos,8,1
6168,Tameem Adel,8,1
6169,Wenjie Luo,8,2
6170,Zhen Cui,8,1
6171,Ruben Coen-cagli,8,1
6172,Sikandar Samar,8,1
6173,Salil Vadhan,8,2
6174,xiaojian wu,8,1
6175,Lalit Jain,8,2
6176,E. J. Chichilnisky,8,2
6177,Isabella Lukasewitz,8,1
6178,Jean-Baptiste Alayrac,8,1
6179,David Schlegel,8,2
6180,Jungseul Ok,8,1
6181,Yung Yi,8,1
6182,Christian Igel ,8,1
6183,Jon McAuliffe,8,2
6184,Jing Qian,8,1
6185,Cong Han Lim,8,2
6186,Daniel S. Levine,8,1
6187,Roi Weiss,8,2
6188,Josep Roure,8,1
6189,Stuart Dreyfus,8,1
6190,Travis Dick,8,1
6191,Yi-hao Kao,8,1
6192,Xiang Yan,8,1
6193,Adam White,8,1
6194,Patrick O. Perry,8,1
6195,Yunlong He,8,1
6196,Eiji Mizutani,8,1
6197,Bamdev Mishra,8,1
6198,Hiroyuki Kasai,8,1
6199,Johan Lim,8,1
6200,Hichem Sahbi,8,1
6201,Ashudeep Singh,8,1
6202,Sahar Akram,8,1
6203,Tobias Schnabel,8,1
6204,Chris Re,8,1
6205,Jonathan Z. Simon,8,1
6206,Raul Santos-Rodriguez,8,1
6207,Dario Garcia-Garcia,8,1
6208,Ted Meeds,8,1
6209,Jaonary Rabarisoa,8,1
6210,Shihab A. Shamma,8,1
6211,Julian Straub,8,1
6212,Igor Colin,8,2
6213,Avi Pfeffer,8,1
6214,Tom Rainforth,8,2
6215,Prabhanjan Kambadur,8,1
6216,Alexander Rush,8,1
6217,Georgios Giannakis,8,1
6218,Daniel Whiteson,8,1
6219,Nahum Shimkin,8,2
6220,Carlos Blanco,8,1
6221,Andrew Carlson,8,1
6222,Sen Yang,8,2
6223,Camille Coti,8,1
6224,Navin Chandak,8,1
6225,Matthew Joseph,8,1
6226,Alexander Clark,8,1
6227,St_phane Marchand-Maillet,8,1
6228,Bertrand Mesot,8,1
6229,Soeren Pirk,7,1
6230,Shai Ben-David ,7,1
6231,Nicholas J. Glattard,7,1
6232,Sejong Yoon,7,1
6233,Changbo Zhu,7,1
6234,Khaled S. Refaat,7,2
6235,Mattias Gybels,7,1
6236,C.V. Jawahar,7,1
6237,Emery Brown,7,1
6238,Pritish Mohapatra,7,1
6239,Patrick Purdon,7,1
6240,Chris Fernandez,7,1
6241,Charles R. Qi,7,1
6242,Gartheeban Ganeshapillai,7,1
6243,Rui F. Caseiro,7,1
6244,Suyash Awate,7,1
6245,Eleanor Wong,7,1
6246,P. Thomas Fletcher ,7,1
6247,Andrew Lo ,7,1
6248,Jorge Batista,7,1
6249,Danica Kragic,7,1
6250,Jaan Altosaar,7,1
6251,Hedvig Kjellstram,7,1
6252,David Tse,7,3
6253,Lars Busing,7,1
6254,Michael Perrot,7,3
6255,Daniel Berend,7,1
6256,Atsushi Shibagaki,7,2
6257,Kafui Dzirasa,7,3
6258,Alex K. Susemihl,7,2
6259,Kyle R. Ulrich,7,2
6260,Peyman Mohajerin Esfahani,7,1
6261,Arik Friedman,7,1
6262,Jonas W. Mueller,7,1
6263,Florian T. Pokorny,7,1
6264,Soroosh Shafieezadeh-Abadeh,7,1
6265,Liang Zhang,7,1
6266,David Cohn,7,1
6267,Karl Pfleger,7,1
6268,Cengiz Pehlevan,7,1
6269,Pedro Martins,7,1
6270,K. S. Sesh Kumar,7,1
6271,Francis Bach ,7,1
6272,Sriram Vishwanath,7,1
6273,Dmitri Chklovskii,7,1
6274,Yangyan Li,7,1
6275,Saher Esmeir,7,1
6276,Tsuyoshi Ueno,7,2
6277,Demba Ba,7,1
6278,Shachi Kumar,7,1
6279,Brice Magdalou,7,1
6280,Jeffrey Regier,7,1
6281,Jiaqian Yu,7,1
6282,Yijun Zhao,7,1
6283,Karen Blackmon,7,1
6284,C. M. Niu,7,1
6285,Matthias Bauer,7,1
6286,Thomas Thesen,7,1
6287,Sirish Nandyala,7,1
6288,Won J. Sohn,7,1
6289,Terence Sanger,7,1
6290,Andrey Bernstein,7,1
6291,Maren Westkott,7,1
6292,Steven Bottone,7,2
6293,Ryan D. Turner,7,2
6294,Kevin Chang,7,1
6295,Mariusz Bojarski,7,1
6296,Bilal Ahmed,7,1
6297,Xingwei Yang,7,1
6298,Xinggang Wang,7,1
6299,Maksim Lapin,7,2
6300,Yuan Fang,7,1
6301,Mihaela van der Schaar,7,4
6302,Chunxiao Zhou,7,2
6303,Mingxuan Sun,7,1
6304,Angela Eigenstetter,7,1
6305,Hady Lauw,7,1
6306,Aman Dhesi,7,1
6307,Nicolo Colombo,7,2
6308,Charless Fowlkes,7,1
6309,Julian E. Yarkony,7,1
6310,Ruben Kuzniecky,7,1
6311,Brian Caffo,7,2
6312,William H. Montgomery,7,1
6313,Stephen Chu,7,1
6314,Mihaela Van Der Schaar,7,2
6315,Dongsheng Li,7,1
6316,Jeremy Niven,7,1
6317,Simon Laughlin,7,1
6318,Nader H. Bshouty,7,1
6319,Biswa Sengupta,7,1
6320,Martin B. Stemmler,7,1
6321,Bilegsaikhan Naidan,7,1
6322,Ian Stevenson,7,2
6323,Yongmei M. Wang,7,1
6324,Qin Lv,7,1
6325,Huixia J. Wang,7,1
6326,Junchi Yan,7,1
6327,Leonid Boytsov,7,1
6328,Li Shang,7,1
6329,Chid Apte,7,1
6330,Silvia Zuffi,7,1
6331,Bruno Conejo,7,1
6332,Yizhe Zhang,7,3
6333,Christopher Langmead,7,1
6334,Orrin Devinsky,7,1
6335,Michael Black,7,1
6336,Lin Du,7,1
6337,Charles Dubout,7,1
6338,Huitong Qiu,7,2
6339,Eric Briys,7,1
6340,Sofus Macskassy,7,1
6341,Dongcui Diao,7,1
6342,Michael N. Jones,7,2
6343,Weining Lu,7,2
6344,Shuangfei Zhai,7,2
6345,Jeremy Reynolds,7,1
6346,Thibaut Lienart,7,1
6347,Andrew Smith,7,1
6348,Adi Shraibman,7,1
6349,Robert Peharz,7,1
6350,Lorenza Saitta,7,1
6351,James McInerney,7,1
6352,Edmond Jonckheere,7,1
6353,Dawei Yang,7,1
6354,Zhao Fu,7,1
6355,Weifeng Chen,7,1
6356,Henry Lam,7,1
6357,Daniel Alexander,7,1
6358,Vasant Honavar,7,1
6359,Sanghack Lee,7,1
6360,Cem Tekin,7,1
6361,Andrzej Truski,7,1
6362,Manuele Bicego,7,1
6363,Christopher Srinivasa,7,1
6364,Chang Wen Chen,7,1
6365,Maithreyi Raghu,7,1
6366,Tao Wei,7,1
6367,Hanxiao Liu,7,3
6368,Changhu Wang,7,1
6369,Daniele Calandriello,7,1
6370,Xiaojing Ye,7,1
6371,Chris Meek,7,1
6372,Shun-ichi Amari,7,2
6373,Karin C. Knudson,7,2
6374,Trung T. Pham,7,1
6375,Al Hero,7,1
6376,Matthew Russell,7,1
6377,Andrew Trask,7,1
6378,Lukas Kroc,7,1
6379,Jean Philippe Avouac,7,1
6380,David Gilmore,7,1
6381,Chad M. Schafer,7,1
6382,Hanie Sedghi,7,1
6383,Moquan Wan,7,1
6384,Rahul G. Krishnan,7,1
6385,Masafumi Oizumi,7,1
6386,Marie Chavent,7,1
6387,Toshiyuki Ishii,7,1
6388,Kazuya Ishibashi,7,1
6389,Romain Herault,7,1
6390,Adrien Todeschini,7,1
6391,Sebastien Leprince,7,1
6392,Ashwini Shukla,7,1
6393,Troy Lee,7,1
6394,Sahar Harati,7,1
6395,Toshihiko Hosoya,7,1
6396,Yogananda A. P.,7,1
6397,Theo Trouillon,7,1
6398,Johannes Welbl,7,1
6399,Lakshmi Gopal,7,1
6400,Johannes Heinrich,6,1
6401,Alexandre Aussem,6,1
6402,Baoyuan Wang,6,1
6403,Anurag Ajay,6,1
6404,Bahadir Ozdemir,6,1
6405,Jonathan Huggins,6,3
6406,Haytham Elghazel,6,1
6407,Taehoon Lee,6,1
6408,Adam Kohn,6,1
6409,Amin Zandvakili,6,1
6410,Joao Semedo,6,1
6411,Dravyansh Sharma,6,1
6412,James Galagan,6,1
6413,Eiji Uchibe,6,1
6414,Aron Yu,6,1
6415,Matthew Lai,6,1
6416,Yizhou Wang,6,1
6417,Shinya Suzumura,6,1
6418,Maxime Gasse,6,1
6419,Henri Prade,6,1
6420,Mathieu Serrurier,6,1
6421,Manjesh Hanawal,6,1
6422,Hongyi Zhang,6,1
6423,Hongbo Zhou,6,1
6424,Tuomas Haarnoja,6,1
6425,Michael Zhu,6,1
6426,Junichiro Yoshimoto,6,1
6427,Kenji Doya,6,1
6428,Kohei Ogawa,6,1
6429,Shin-ichi Maeda,6,1
6430,Amin Shokrollahi,6,1
6431,Niklas Een,6,1
6432,Alhussein Fawzi,6,1
6433,Xiangru Huang,6,2
6434,Aswin Raghavan,6,1
6435,Steve N. MacEachern,6,1
6436,Nicolai Meinshausen,6,2
6437,Ifeoma Nwogu,6,1
6438,David Sussillo,6,1
6439,Rajiv Khanna,6,1
6440,Jim Wielaard,6,1
6441,Pascal Frossard,6,1
6442,Seyed-Mohsen Moosavi-Dezfooli,6,1
6443,Daniel J. Mankowitz,6,1
6444,Herve Glotin,6,1
6445,Gautam Sargur,6,1
6446,Vicencc Gomez,6,1
6447,Andreas Kaltenbrunner,6,1
6448,Vicente Lopez,6,1
6449,Guillaume P. Dehaene,6,1
6450,Max Vladymyrov,6,3
6451,Ralf M. Haefner,6,1
6452,Bruce G. Cumming,6,1
6453,Harsh H. Pareek,6,1
6454,Yuanyuan Mi,6,2
6455,Xaq Pitkow,6,3
6456,Stephen Giguere,6,1
6457,William C. Dabney,6,1
6458,Gautam Kunapuli,6,1
6459,Omar Z. Khan,6,1
6460,Ambrose Carr,6,1
6461,Dana Pe'er,6,1
6462,Rina Foygel Barber,6,2
6463,JunYoung Gwak,6,1
6464,Igor Melnyk,6,1
6465,Manmohan Chandraker,6,1
6466,Alon Cohen,6,2
6467,Christopher B. Choy,6,1
6468,Andrew Stevens,6,1
6469,Yunchen Pu,6,1
6470,Gael Richard,6,1
6471,Josef Urban,6,1
6472,Francois Chollet,6,1
6473,Pramod Kaushik Mudrakarta,6,1
6474,Alexander A. Alemi,6,1
6475,Geoffrey Irving,6,1
6476,Ozan Sener,6,1
6477,Jason Lee,6,1
6478,Jude W. Shavlik,6,1
6479,Richard Maclin,6,1
6480,Takeshi Mori,6,1
6481,Shin-Ichi Maeda,6,1
6482,Yurong Chen,6,1
6483,Shan-Hung Wu,6,3
6484,Nilesh Dalvi,6,1
6485,Walter Dempsey,6,1
6486,Julian Laub,6,1
6487,Abhradeep Thakurta,6,1
6488,Kunal Talwar,6,1
6489,Alexander Kirillov,6,2
6490,Karim Filali,6,1
6491,Brian J. Fischer,6,1
6492,Jonathan Vacher,6,1
6493,Andrew Isaac Meso,6,1
6494,Laurent U. Perrinet,6,1
6495,Tivadar Papai,6,1
6496,Daniel Stefankovic,6,1
6497,Chiara Bartolozzi,6,1
6498,Pinar Yanardag,6,1
6499,Kirill Trapeznikov,6,1
6500,Jean-Baptiste SCHIRATTI,6,1
6501,Stephanie ALLASSONNIERE,6,1
6502,Stanley DURRLEMAN,6,1
6503,Yang Ning,6,1
6504,Emre Neftci,6,1
6505,Aditya Parameswaran,6,1
6506,Vibhor Rastogi,6,1
6507,Anbang Yao,6,1
6508,Andrew Forney,6,1
6509,Yiwen Guo,6,1
6510,Shengxuan Ye,6,1
6511,Stephen Baccus,6,1
6512,Aran Nayebi,6,1
6513,Lane McIntosh,6,1
6514,Paul Rivera,6,1
6515,Ian Ross,6,1
6516,Adam Mamelak,6,1
6517,John G. Oberlin,6,1
6518,Dmytro Shlezinger,6,1
6519,John J. Hopfield,6,1
6520,Dmitry Krotov,6,1
6521,Anqi Wu,6,2
6522,Meelis Kull,6,1
6523,Benjamin Moseley,6,1
6524,Wen Gao,6,2
6525,Volodymyr Kuleshov,6,1
6526,Adam Drake,6,1
6527,Joseph Lehec,6,1
6528,Madalina Fiterau,6,1
6529,Ramin Raziperchikolaei,6,2
6530,John-mark M. Agosta,6,1
6531,Amit Deshpande,6,2
6532,Zachary Freudenburg,6,1
6533,Yuzong Liu,6,1
6534,Christos Louizos,6,1
6535,Tungyou Lin,6,1
6536,Christoph Feichtenhofer,6,1
6537,Vibhav Vineet,6,1
6538,Sungroh Yoon,6,2
6539,Ethan Fetaya,6,1
6540,Luigi Acerbi,6,1
6541,Wei Ji Ma,6,1
6542,Yue Wu,6,1
6543,Doron Kukliansky,6,1
6544,Iain Melvin,6,1
6545,Grani Adiwena Hanasusanto,6,1
6546,Jiaqi Zhang,6,1
6547,Guy Shani,6,1
6548,Eric Leuthardt,6,1
6549,Dimitris Bertsimas,6,1
6550,Axel Pinz,6,1
6551,K. Y. Michael Wong,6,3
6552,Jarod Roland,6,1
6553,Richard Wildes,6,1
6554,Michael Cavaretta,6,1
6555,Hyun Lim,6,1
6556,Robert Thomas,6,1
6557,Ryan Rogers,6,1
6558,Jonathan Breshears,6,1
6559,Samira Shabanian,6,1
6560,Charles Gaona,6,1
6561,Alan Lee,6,1
6562,Allison Chang,6,1
6563,SongCan Chen,6,1
6564,En-Liang Hu,6,1
6565,Lek-Heng Lim,6,1
6566,Suprovat Ghoshal,6,1
6567,Bo Wang,6,2
6568,Jiaye Chen,6,1
6569,Jiabing Wang,6,1
6570,Greg Shakhnarovich,6,2
6571,Akihiro Yabe,6,1
6572,Takanori Maehara,6,1
6573,Shubhendu Trivedi,6,1
6574,Matt J. Kusner,6,2
6575,Jorg Bornschein,6,1
6576,Jayesh Gupta,6,1
6577,Mohit Sharma,6,1
6578,Cheng Jie,6,1
6579,Jean-Bastien Grill,6,2
6580,David Mcallester,6,1
6581,Michael Fu,6,1
6582,Steve Marcus,6,1
6583,JooSeuk Kim,6,1
6584,Luminita Vese,6,1
6585,Erich Kummerfeld,6,1
6586,Ramon Astudillo,6,1
6587,Kostas Tsioutsiouliklis,6,1
6588,Gilbert Leung,6,1
6589,Gloria Chou,6,1
6590,Michael Young ,6,1
6591,Takao Miura,5,1
6592,Kei Wakabayashi,5,1
6593,Matthew Coudron,5,1
6594,Dongho Kim,5,1
6595,Yasuo Kuniyoshi,5,1
6596,Joscha Schmiedt,5,1
6597,Gilad Lerman,5,1
6598,Yusuf Aytar,5,1
6599,Nicos Angelopoulos,5,1
6600,James Cussens,5,1
6601,Tatsuya Harada,5,1
6602,Aditya Nori,5,1
6603,Suparna Bhattacharya,5,1
6604,Toke Hansen,5,1
6605,Daniel Cavagnaro,5,1
6606,Philip Sterne,5,1
6607,Abdul-saboor Sheikh,5,1
6608,Alain Lehmann,5,1
6609,Damek Davis,5,1
6610,Brent Edmunds,5,1
6611,William R. Vega-Brown,5,1
6612,Madeleine Udell,5,1
6613,James A. Arnemann,5,1
6614,Shariq A. Mobin,5,1
6615,Kanaka Rajan,5,1
6616,L Abbott,5,1
6617,Jin Lu,5,2
6618,Tuan-Anh Le,5,1
6619,Haefner Ralf,5,1
6620,Sujith Ravi,5,1
6621,Ranjitha Kumar,5,1
6622,Evgeniya Ustinova,5,1
6623,Stefan Falkner,5,1
6624,Marek Doniec,5,1
6625,Nicholas G. Roy,5,1
6626,Gopinath Kanchi ,5,1
6627,Kun He,5,1
6628,Yan Wang,5,1
6629,Scott Klemmer,5,1
6630,Joseph Francis,5,1
6631,Philip Yu,5,1
6632,Dave Helmbold,5,1
6633,Antonio Robles-Kelly,5,1
6634,Vladimir Chernyak,5,1
6635,Jason Johnson,5,1
6636,Patrick Wieschollek,5,1
6637,Myung Jin Choi,5,1
6638,Alessandro Antonucci,5,1
6639,Benjamin Link,5,1
6640,Guillermo D. Canas,5,1
6641,Farbod Roosta-Khorasani,5,1
6642,Peng Xu,5,2
6643,Constantinos Panagiotakopoulos,5,1
6644,Brian Potetz,5,1
6645,Joshua T. Vogelstein,5,2
6646,Jie Liu,5,2
6647,zhiyuan li,5,2
6648,Noam Goldberg,5,1
6649,Jonathan Eckstein,5,1
6650,Vamsi K. Ithapu,5,2
6651,Sterling C. Johnson,5,2
6652,Jon Krohn,5,1
6653,Benjamin Snyder,5,1
6654,Regina Barzilay,5,1
6655,Paul Mckeigue,5,1
6656,David G. Barrett,5,1
6657,Osbert Bastani,5,1
6658,Yani Ioannou,5,1
6659,Leonidas Lampropoulos,5,1
6660,Dimitrios Vytiniotis,5,1
6661,Louis Theran,5,1
6662,Daniel Mankowitz,5,1
6663,Abbas Edalat,5,1
6664,Anil Jain,5,1
6665,Hao-Heng Chien,5,1
6666,Jerry Talton,5,1
6667,Kuan-Hua Lin,5,1
6668,Salman Ahmad,5,1
6669,Sohan Seth,5,1
6670,Park Il,5,1
6671,Austin Brockmeier,5,1
6672,Mulugeta Semework,5,1
6673,John Choi,5,1
6674,Ayan Chakrabarti,5,3
6675,Jose Principe,5,1
6676,Dmitry Pidan,5,1
6677,Ruijiang Li,5,1
6678,Cheng Jin,5,1
6679,Kazuo Okanoya,5,2
6680,Kentaro Katahira,5,2
6681,Daniel Sheldon,5,1
6682,Anand D. Sarwate,5,1
6683,Athina Spiliopoulou,5,1
6684,Seong-Hwan Jun,5,1
6685,Ersin Yumer,5,1
6686,Yijie Guo,5,1
6687,Mikhail Bilenko,5,1
6688,marc Toussaint,5,1
6689,Vien Ngo,5,1
6690,Yusuke Mukuta,5,1
6691,tatsuya Harada,5,1
6692,Adam Klivans,5,1
6693,Jasper De Bock,5,1
6694,mladen kolar,5,1
6695,Timothy Hughes,5,1
6696,Frank Meinecke,5,1
6697,Yariv D. Mizrahi,5,1
6698,Stefan Huber,5,1
6699,Lee-Ad Gottlieb,5,1
6700,Amjad Almahairi,5,1
6701,Nicolas Ballas,5,1
6702,Tim Cooijmans,5,1
6703,Okke Schrijvers,5,1
6704,Michael Brudno,5,1
6705,Pinhas Nisnevitch,5,1
6706,Quaid D. Morris,5,1
6707,Chong You,5,1
6708,Hanjun Dai,5,2
6709,Roland Kwitt,5,1
6710,Marc Niethammer,5,1
6711,Charles Kervrann,5,1
6712,Hanning Zhou,5,1
6713,Bangsheng Tang,5,1
6714,Wenkui Ding,5,1
6715,Georges A. Goetz,5,1
6716,Weili Lin,5,1
6717,Ulrich Bauer,5,1
6718,Jia Xu,5,2
6719,Alexander Huk,5,1
6720,Jacob Yates,5,1
6721,Christina Heinze,5,1
6722,Dominik Rothenhausler,5,1
6723,Bernhard Scholkopf,5,2
6724,John S. Shawe-Taylor,5,1
6725,Jay Myung,5,1
6726,Jooseuk Kim,5,1
6727,Dharmashankar Subramanian,5,1
6728,Gourav Roy,5,1
6729,Chu Wang,5,1
6730,Noam Brown,5,1
6731,Mohammed Bennamoun,5,1
6732,Jack Gallant,5,1
6733,Senjian An,5,1
6734,Farid Boussaid,5,1
6735,Mrinal Das,5,2
6736,Cristian Brotto,5,1
6737,Young Lee,5,1
6738,Tongliang Liu,5,1
6739,Djork-Arne Clevert,5,1
6740,Andreas Mayr,5,1
6741,Thomas Unterthiner,5,1
6742,Sepp Hochreiter,5,1
6743,Rongda Zhu,5,1
6744,Tingyang Xu,5,1
6745,Kar Wai Lim,5,1
6746,Ian Fasel,5,1
6747,David Arathorn,5,1
6748,Junhong Lin,5,2
6749,Kendrick Kay,5,1
6750,Yingying Fan,5,1
6751,David Kale,5,1
6752,Jinwei Yang,5,1
6753,Hung Ngo,5,1
6754,Thomas Naselaris,5,1
6755,Hyunwoo Kim,5,1
6756,Baba Vemuri,5,1
6757,Yunlong Jiao,5,2
6758,Rishit Sheth,5,1
6759,Yuyang Wang,5,1
6760,C. C. Alan Fung,5,1
6761,Bhargav Avasarala,5,1
6762,Yingfei Wang,5,1
6763,Dan Sheldon,5,2
6764,Cem Subakan,5,1
6765,Huining Hu,5,1
6766,Catalin Ionescu,5,1
6767,Xuanli Chen,5,1
6768,Johannes Traa,5,1
6769,Matthieu Guillaumin,5,1
6770,Jeff Wickens,5,1
6771,Gaurav Pandey,5,2
6772,Esther Chan,5,1
6773,Danfeng Qin,5,1
6774,Muhammad Ghifary,5,1
6775,Zhentao Li,5,1
6776,Gerald Quon,5,1
6777,Adrian R. Vetta,5,1
6778,Mehmet Basbug,5,1
6779,Adam Ponzi,5,1
6780,Yves-Laurent Kom Samo,5,1
6781,Kohei Hatano,5,1
6782,Amir Dezfouli,5,1
6783,Mark A. Pitt,5,1
6784,Adil Paul,5,1
6785,Arkadi S. Nemirovski,5,2
6786,Bo Waggoner,4,1
6787,Peter Li,4,1
6788,Wacha Bounliphone,4,1
6789,Arthur Tenenhaus,4,1
6790,Michal Januszewski,4,1
6791,Adam Gorka,4,1
6792,Ahmad Hariri,4,1
6793,Predrag Radivojac,4,1
6794,Mehran Javanmardi,4,1
6795,Anh Tong,4,1
6796,Jeremy B. Maitin-Shepard,4,1
6797,Matus Telgarsky ,4,1
6798,Yang Song,4,3
6799,Timothy Kopp,4,1
6800,Loc X. Bui,4,1
6801,Xinying Song,4,1
6802,Marcel A. J. van Gerven,4,1
6803,Shantanu J. Jain,4,1
6804,Jaesik Choi,4,1
6805,Scott Wisdom,4,1
6806,Tieyan Liu,4,3
6807,Manuela Veloso,4,1
6808,Felipe Trevizan,4,1
6809,Marcel van Gerven,4,1
6810,Michael Hanke,4,1
6811,Jianxu Chen,4,1
6812,Lin Yang,4,1
6813,Jordy Thielen,4,1
6814,Lawrence Carin ,4,1
6815,Umut Guclu,4,1
6816,Jianshu Chen,4,1
6817,Kent Quanrud,4,1
6818,Ryan Bogdan,4,1
6819,Ji He,4,1
6820,Yelong Shen,4,1
6821,Xiaodong He,4,1
6822,Yunseong Hwang,4,1
6823,Hrag Ohannessian,4,1
6824,Daniel Khashabi,4,1
6825,hongsheng Li,4,1
6826,David C. Lyon,4,1
6827,Timothy Harley,4,1
6828,Andrew W. Senior,4,1
6829,Ruoyu Sun,4,1
6830,Elad Gilboa ,4,1
6831,Calvin McCarter,4,1
6832,Assaf Hallak,4,1
6833,Mark Treshock,4,1
6834,Sarah Gilman,4,1
6835,Kamiya Motwani,4,1
6836,Arash Afkanpour,4,1
6837,Michael Bowling ,4,1
6838,Nagesh Adluru,4,1
6839,Andrew Alexander,4,1
6840,Francois Schnitzler,4,1
6841,Hastagiri P. Vanchinathan,4,1
6842,Wenxin Jiang,4,1
6843,Yang Ge,4,1
6844,Vinay Varadan,4,1
6845,James Schummers,4,1
6846,Jiaji Huang,4,1
6847,K. Lakshmanan,4,1
6848,Greg Zelinsky,4,2
6849,Hidekazu Oiwa,4,1
6850,Lorenzo Porzi,4,1
6851,Guillaume Bourque,4,1
6852,Guillem Rigaill,4,1
6853,Samuel Rota Bulo,4,1
6854,Lars Schwabe,4,1
6855,Jorge Marino,4,1
6856,Ivan Petej,4,1
6857,Jason M. Eisner,4,1
6858,Koosha Khalvati,4,2
6859,Xiao Chu,4,1
6860,Santosh Vempala,4,1
6861,Jack Rae,4,1
6862,Kismat Sood,4,1
6863,Will Perkins,4,1
6864,Jonathan J. Hunt,4,1
6865,Z. Irene Ying,4,1
6866,Qiang Qiu,4,1
6867,Wanli Ma,4,1
6868,Yuancheng Zhu,4,2
6869,Sergei Vassilvitskii,4,3
6870,Himabindu Lakkaraju,4,1
6871,Bethany Lusch,4,1
6872,Hadrien Glaude,4,1
6873,Daniel Pimentel-Alarcon,4,1
6874,Zhitang Chen,4,1
6875,J.Andrew Bagnell,4,1
6876,Xin Lin,4,2
6877,Wen Sun,4,1
6878,Patrick Pletscher,4,1
6879,Arun Venkatraman,4,1
6880,Weng-Keen Wong,4,1
6881,Xinze Guan,4,1
6882,Sumeet Katariya,4,1
6883,Noah Apthorpe,4,1
6884,Alexander Riordan,4,1
6885,Robert Aguilar,4,1
6886,Kevin Kwok,4,1
6887,Jan Homann,4,1
6888,David Tank,4,1
6889,Ling Wang,4,1
6890,Hanlin Xue,4,1
6891,Davood Hajinezhad,4,1
6892,Nicholas Arnosti,4,1
6893,Andrea Danyluk,4,1
6894,Sung-phil Kim,4,1
6895,Sahely Bhadra,4,1
6896,Peggy Peissig,4,1
6897,Elizabeth Berg,4,1
6898,Michael Caldwell,4,1
6899,Qinliang Su,4,1
6900,Peter Lofgren,4,1
6901,Marcel Stimberg,4,1
6902,Siddhartha Banerjee,4,1
6903,Eva Tardos,4,2
