,author,cite_num,paper_num
2604,Robert Jenssen,29,1
2605,Deniz Erdogmus,29,1
2606,Pai-hsi Huang,29,1
2607,Jihun Hamm,29,1
2608,Rishabh Iyer,29,1
2609,Pavel P. Kuksa,29,1
2610,Ahmed Alaoui,29,1
2611,Michael Osborne,29,1
2612,Jacob Taylor,28,1
2613,Javier Pena,28,1
2614,Jennifer A. Gillenwater,28,2
2615,Reza Harikandeh,28,1
2616,Robert Wilson,28,2
2617,Tobias Baumgartner,28,1
2618,Ying Zhang,28,2
2619,S. D. Babacan,28,3
2620,Boris S. Gutkin,28,2
2621,Andreas Stuhlmuller,28,1
2622,Vicky Froyen,28,1
2623,Manish Singh,28,1
2624,Michael G. Rabbat,28,2
2625,Jacob Feldman,28,1
2626,Shixiang Gu,28,2
2627,Ankur P. Parikh,28,1
2628,Argyris Kalogeratos,28,1
2629,Aristidis Likas,28,1
2630,Lav R. Varshney,28,2
2631,Mohamed Osama Ahmed,28,1
2632,Alim Virani,28,1
2633,Jakub Konecny,28,1
2634,Che-Yu Liu,28,1
2635,Scott Sallinen,28,1
2636,Walter Senn,28,1
2637,Johanni Brea,28,1
2638,Qianli Liao,28,1
2639,Serhat Bucak,28,1
2640,Paul Rigor,28,1
2641,Peter Foldiak,28,2
2642,Pierre Morizet-mahoudeaux,28,1
2643,Romy Shioda,28,1
2644,Mordechai Nisenson,28,1
2645,Steven Scholte,28,1
2646,Victor Lamme,28,1
2647,Stefan Klampfl,28,2
2648,Cassio P. de Campos,28,4
2649,Marc Howard,28,1
2650,Michael Schober,28,1
2651,Dominik Endres,28,2
2652,Leo Zhu,28,1
2653,Yuan Lin,28,1
2654,Dan Garber,28,4
2655,Erik Linstead,28,1
2656,Marie Szafranski,28,1
2657,Ian G. Fuss,28,1
2658,Sushil Bajracharya,28,1
2659,Cristina Lopes,28,1
2660,David Wipf,28,3
2661,Colin Sandon,28,2
2662,Quentin J. Huys,28,2
2663,Eduardo D. Sontag,28,1
2664,Emmanuel Abbe,28,2
2665,Prashant Joshi,28,1
2666,Richard D. Lawrence,27,1
2667,Denis D. Maua,27,2
2668,Hsiao-Yu Tung,27,2
2669,Chi Jin,27,3
2670,Brett Vintch,27,1
2671,Andrew Zaharia,27,1
2672,Luo Si,27,1
2673,J Movshon,27,1
2674,Sungeun Kim,27,1
2675,Lee Sun,27,1
2676,Zhan Lim,27,1
2677,Mario Figueiredo,27,2
2678,Zeyuan Allen-Zhu,27,3
2679,Dan Zhang,27,1
2680,Honghao Shan,27,1
2681,Jingwen Yan,27,1
2682,Quanquan Gu,27,5
2683,Shannon Risacher,27,1
2684,Lingyun Zhang,27,1
2685,Dan Navarro,27,2
2686,Garrison W. Cottrell,27,1
2687,Jussi Rintanen,27,1
2688,Tomi Janhunen,27,1
2689,Jukka Corander,27,1
2690,Vladimir Jojic,27,1
2691,David Heckerman,27,1
2692,Olivier Colliot,27,2
2693,Li Shen,27,1
2694,Christopher R. Genovese,27,2
2695,Manas Pathak,27,1
2696,Shantanu Rane,27,1
2697,Massih-reza Amini,27,1
2698,Chelsea Finn,27,1
2699,Yun-gang Zhang,27,1
2700,Johan Pensar,27,1
2701,Henrik Nyman,27,1
2702,Noga Alon,27,1
2703,Leonardo Jost,27,1
2704,James L. Sharpnack,27,1
2705,Andrew Gelfand,27,1
2706,Yossi Arjevani,27,2
2707,Andrew Saykin,27,1
2708,Yao Li,27,1
2709,Paul Valiant,27,1
2710,Pradeep Shenoy,27,2
2711,Amir massoud Farahmand,27,2
2712,Hossein Mobahi,27,1
2713,Felix V. Agakov,27,2
2714,Byungkon Kang,27,1
2715,Christian Mayr,26,1
2716,Or Sheffet,26,1
2717,Francois Vialatte,26,1
2718,Aravindan Vijayaraghavan,26,1
2719,Justin Dauwels,26,1
2720,Tomasz Rutkowski,26,1
2721,Johannes Schindelin,26,1
2722,Cynthia Rudin,26,1
2723,Peter Kontschieder,26,1
2724,Uri Maoz,26,2
2725,Yuting Zhang,26,1
2726,Qi (Rose) Yu,26,1
2727,Stefan Schaal,26,2
2728,Tilman Lange,26,1
2729,Malte Kuss,26,1
2730,Chris J. Maddison,26,2
2731,Myunghwan Kim,26,1
2732,Christopher J. Miller,26,1
2733,Robert C. Nichol,26,1
2734,Brent Bryan,26,1
2735,Hideaki Shimazaki,26,1
2736,Raffaello Camoriano,26,1
2737,Martin Buss,26,1
2738,Binbin Lin,26,2
2739,Klaus Gramann,26,1
2740,Johannes Partzsch,26,1
2741,Horst Bischof,26,1
2742,Deli Zhao,26,2
2743,Paul Starke,26,1
2744,Mike Oram,26,1
2745,Love Cederstroem,26,1
2746,Florentin Wargatter,26,3
2747,Johannes Rauh,26,1
2748,Nihat Ay,26,1
2749,Ananda Theertha Suresh,26,3
2750,Ziming Zhang,26,1
2751,Lubor Ladicky,26,1
2752,Amir Saffari,26,1
2753,Fen Xia,26,1
2754,Natasha Singh-miller,26,1
2755,Ranulfo Romo,26,2
2756,Rene Schuffny,26,1
2757,Jacob Bien,26,1
2758,Ya Xu,26,1
2759,Kannan Ramchandran,26,3
2760,Alexandros G. Dimakis,26,7
2761,Minh Ha Quang,26,1
2762,Marco San Biagio,26,1
2763,Ben Singer,26,1
2764,Konrad Rawlik,26,1
2765,Bryan Conroy,26,1
2766,Bernd Porr,26,3
2767,Ouais Alsharif,26,1
2768,Bruce Hajek,26,1
2769,Jaldert Rombouts,26,2
2770,Heidemarie Schmidt,26,1
2771,Yao Shuai,26,1
2772,Anibal Figueiras-Vidal,25,1
2773,Jean Honorio,25,1
2774,Thierry Artieres,25,1
2775,Stefan Mathe,25,1
2776,Himanshu Arora,25,1
2777,Hartwig Siebner,25,1
2778,Alexander Sorokin,25,1
2779,Jeff Calder,25,1
2780,Martin Allen,25,1
2781,Ilias Diakonikolas,25,2
2782,Miao Liu,25,1
2783,Yaron Singer,25,4
2784,Adel Javanmard,25,3
2785,Moustapha M. Cisse,25,1
2786,Massih-Reza Amini,25,1
2787,Nathaniel J. Smith,25,1
2788,Eric Gaussier,25,1
2789,Ioannis Partalas,25,1
2790,Rohit Babbar,25,1
2791,Byoung-Tak Zhang,25,1
2792,Jung-Woo Ha,25,1
2793,Jeonghee Kim,25,1
2794,Nicolas Loeff,25,1
2795,Michael A. Osborne,25,3
2796,Min-Oh Heo,25,1
2797,Donghyun Kwak,25,1
2798,Sang-Woo Lee,25,1
2799,Jin-Hwa Kim,25,1
2800,Katherine Demuth,25,1
2801,Nika Haghtalab,25,1
2802,Rolf Pohmann,25,1
2803,Michael Frank,25,1
2804,Anne-marie Dogonowski,25,1
2805,Kevin Xu,25,1
2806,Ko-jen Hsiao,25,1
2807,Kristian Kersting,25,2
2808,Alfred Hero,25,1
2809,Kevin Moon,25,1
2810,Odelia Schwartz,25,2
2811,Robert Peters,25,1
2812,Tingting Zhao,25,1
2813,Ioannis A. Gkioulekas,25,1
2814,Todd Zickler,25,1
2815,Kristoffer Madsen,25,1
2816,Mathieu Sinn,25,2
2817,Guido Nolte,25,2
2818,Nicolas Baskiotis,25,1
2819,Renaud Keriven,25,1
2820,Andreas Stuhlmueller,25,1
2821,Jeffrey M. Siskind,25,1
2822,Huan Li,25,1
2823,Aleksandrs Slivkins,25,2
2824,Marcelo Fiori,25,2
2825,Haim Avron,25,2
2826,Pablo Muse,25,2
2827,Scott Brown,25,1
2828,Clement Calauzenes,25,1
2829,Chunyuan Li,25,3
2830,Brian R. Potetz,25,2
2831,Michael James,25,2
2832,Bevan Jones,25,1
2833,Prashanth L.A.,24,1
2834,Jose Puertas,24,1
2835,Bo Chen,24,3
2836,Wieland Brendel,24,2
2837,Dillon Laird,24,1
2838,Jason Xu,24,1
2839,Mahdi M. Fard,24,2
2840,Yu Zhou,24,1
2841,Elie Bienenstock,24,1
2842,Yannig Goude,24,1
2843,Adarsh Prasad,24,2
2844,Shai S. Shwartz,24,2
2845,Yen-yu Lin,24,1
2846,Parag Singla,24,5
2847,Tyng-luh Liu,24,1
2848,Michael Paul,24,1
2849,Andrea Passerini,24,1
2850,Paolo Frasconi,24,1
2851,Chiou-shann Fuh,24,1
2852,Pascal Pompey,24,1
2853,Amadou Ba,24,1
2854,Yariv Maron,24,1
2855,Gertjan Burghouts,24,1
2856,Jan-mark Geusebroek,24,1
2857,Nihar Bhadresh Shah,24,1
2858,Meisam Razaviyayn,24,2
2859,James Scott,24,1
2860,Jacob Abernethy,24,3
2861,Yukiyasu Kamitani,24,1
2862,Cosma Shalizi,24,2
2863,Yusuke Fujiwara,24,1
2864,Subhaneil Lahiri,24,2
2865,Yoichi Miyawaki,24,1
2866,Shaul Markovitch,24,4
2867,Liva Ralaivola,24,3
2868,Haichao Zhang,24,2
2869,Fritz Sommer,24,2
2870,Abhishek Sharma,24,1
2871,Jinhui Xu,23,2
2872,Dae I. Kim,23,1
2873,Christopher Cox,23,1
2874,Zahi Karam,23,1
2875,Yevgeniy Slutskiy,23,2
2876,Daniel Bartz,23,2
2877,Elly Gysels,23,1
2878,Evian Gordon,23,1
2879,Hiroshi Mamitsuka,23,1
2880,Odalric-ambrym Maillard,23,4
2881,Hiroshi Nakagawa,23,3
2882,Raja Hafiz Affandi,23,1
2883,Xue-xin Wei,23,1
2884,Yunpeng Pan,23,2
2885,Jonathan Sorg,23,1
2886,Evangelos Theodorou,23,2
2887,Liming Wang,23,2
2888,Amy Perfors,23,1
2889,Philip S. Thomas,23,4
2890,David J. Weiss,23,1
2891,Tai-sing Lee,23,1
2892,Xueyan Jiang,23,1
2893,Luke Maurits,23,1
2894,Maximilian Nickel,23,1
2895,Tao Geng,23,1
2896,Nicholas Roy,23,1
2897,H. Sebastian Seung,23,2
2898,Sargur Srihari,23,1
2899,Chang Su,23,1
2900,Aurel A. Lazar,23,2
2901,Douglas Sturim,23,1
2902,Ferran Diego Andilla,23,2
2903,Francois Duport,23,1
2904,Andrea Lecchini-visintini,23,1
2905,Tim Cootes,23,1
2906,Gwenn Englebienne,23,1
2907,Jan Maciejowski,23,1
2908,Jean-Philippe Vert,23,1
2909,Serge Massar,23,1
2910,Marc Haelterman,23,1
2911,Yvon Paquot,23,1
2912,Anteo Smerieri,23,1
2913,Hua Ouyang,23,1
2914,William S. Noble,23,1
2915,Robert Thurman,23,1
2916,Bartek Rajwa,23,2
2917,John Lygeros,23,1
2918,Miaomiao Zhang,22,1
2919,Duncan Blythe,22,1
2920,P.T. Fletcher,22,1
2921,Ulrich Paquet,22,2
2922,Ken Nagata,22,1
2923,Guosheng Lin,22,1
2924,Wicher Bergsma,22,1
2925,Ian Reid,22,1
2926,Farhad Kamangar,22,1
2927,Wojciech Samek,22,1
2928,Marthinus C. du Plessis,22,1
2929,Ashwin Lall,22,1
2930,Mohsen Bayati,22,3
2931,Sean Lawlor,22,1
2932,Konstantinos Tsianos,22,1
2933,Jim C. Huang,22,2
2934,Liang Wang,22,2
2935,Lester Mackey,22,1
2936,Jackson Gorham,22,1
2937,Pietro D. Lena,22,1
2938,Prakash Panagaden,22,1
2939,Jonathan Taylor,22,1
2940,Vijay Desai,22,1
2941,Kirthevasan Kandasamy,22,4
2942,Ehud Kalai,22,1
2943,Dylan A. Simon,22,1
2944,Eli Ben-sasson,22,1
2945,James Saunderson,22,1
2946,Ahmad Salman,22,1
2947,Huishuai Zhang,22,2
2948,Yingbin Liang,22,2
2949,Nick Chater,22,1
2950,Christian Andersson Naesseth,22,1
2951,Ales Leonardis,22,1
2952,Charles Sutton,22,3
2953,Marko Boben,22,1
2954,Lopamudra Mukherjee,22,1
2955,Shashank Singh,22,3
2956,marc lelarge,22,3
2957,Dexter Kozen,22,1
2958,M.a. S. Elmohamed,22,1
2959,Ben White,22,1
2960,Chi W. Wong,22,1
2961,Jose C. Pereira,22,1
2962,Tom Liu,22,1
2963,Boleslaw Szymanski,22,1
2964,Qiaozhu Mei,22,1
2965,Hanghang Tong,22,1
2966,Liang Xiong,22,1
2967,Adam Smith,22,2
2968,Benjamin V. Durme,22,1
2969,Jarg Lucke,22,4
2970,Weixin Li,22,1
2971,Hyejin Yang,22,1
2972,Tomas Lozano-Perez,22,1
2973,Nati Linial,22,1
2974,Pierre Vandergheynst,22,1
2975,Daniel J. Lizotte,22,2
2976,Zhiguo Li,22,1
2977,Gregory J. Zelinsky,22,1
2978,Leslie Pack Kaelbling,22,1
2979,Mohammad G. Azar,22,1
2980,Atul Kanujia,22,1
2981,Vivek Srikumar,22,1
2982,Aniruddha Bhargava,22,1
2983,Michael Defferrard,22,1
2984,Frederic Besse,22,1
2985,Dehong Liu,21,1
2986,Ramesh Hariharan,21,1
2987,Alain D. Cheveigne,21,1
2988,Eric Wang,21,1
2989,Aaditya Ramdas,21,1
2990,Jonathan L. Roux,21,1
2991,Guillaume Hennequin,21,3
2992,Yingjian Wang,21,1
2993,Harish G. Ramaswamy,21,2
2994,Krishnan Kumar,21,1
2995,Eyal Even-dar,21,1
2996,Dong S. Cheng,21,1
2997,Anqi Liu,21,2
2998,Hado P. van Hasselt,21,2
2999,Hung H. Bui,21,1
3000,Remi Cuingnet,21,1
3001,Marie Chupin,21,1
3002,Sourangshu Bhattacharya,21,2
3003,Elias Bareinboim,21,3
3004,Hankz H. Zhuo,21,1
3005,Mikio L. Braun,21,2
3006,Nadia Payet,21,1
3007,Maya Gupta,21,6
3008,Shuo-yen R. Li,21,1
3009,Tao Hu,21,2
3010,George Williams,21,1
3011,Ian Spiro,21,1
3012,Long Tran-Thanh,21,1
3013,John Hopcroft,21,2
3014,Jaya Kawale,21,1
3015,Derek Hoiem,21,1
3016,Habib Benali,21,1
3017,Kevyn Collins-thompson,21,1
3018,Saurabh Singh,21,1
3019,Doru C. Balcan,21,1
3020,James R. Lloyd,21,2
3021,Jong-Shi Pang,21,1
3022,Pierre Dupont,21,1
3023,Pierre Gaillard,21,1
3024,Gabor Lugosi,21,1
3025,Reshad Hosseini,21,2
3026,CHRISTOS THRAMPOULIDIS,21,1
3027,Sara Shanian,21,1
3028,Ehsan Abbasi,21,1
3029,Martin Azizyan,21,1
3030,Ziv Bar-joseph,21,2
3031,Marc Deisenroth,21,1
3032,Yasin Abbasi,21,2
3033,Chris Murray,21,1
3034,Hai-son P. Le,21,2
3035,Brian Eriksson,21,1
3036,S. Muthukrishnan,21,1
3037,Venu Govindaraju,21,2
3038,Nicholas Priebe,21,1
3039,Zhuo Wang,21,3
3040,Samuel J. Gershman,21,2
3041,Nataliya Shapovalova,21,1
3042,Chengkai Zhang,20,1
3043,Sandeep R. Datta,20,1
3044,Ju Sun,20,1
3045,Stefan Haufe,20,1
3046,Qixia Jiang,20,1
3047,Marcus Hutter,20,2
3048,Minh Do,20,2
3049,Allison Berke,20,1
3050,Michel Besserve,20,2
3051,Kishan Wimalawarne,20,1
3052,Kenneth Norman,20,1
3053,Per Sederberg,20,1
3054,Yuxuan Wang,20,1
3055,Deliang Wang,20,1
3056,Anne Hsu,20,1
3057,Patrick Shafto,20,1
3058,Ruedi Stoop,20,1
3059,Abram L. Friesen,20,2
3060,Alex Wiltschko,20,1
3061,Shou-De Lin,20,2
3062,Thomas Ott,20,1
3063,Majid Janzamin,20,1
3064,Shahin Shahrampour,20,1
3065,Constantinos Daskalakis,20,1
3066,Maosong Sun,20,1
3067,Gautam C. Kamath,20,1
3068,Jacob Andreas,20,2
3069,Issei Sato,20,3
3070,Ali Jadbabaie,20,1
3071,james m. robins,20,1
3072,Pierre-arnaud Coquelin,20,2
3073,Romain Deguest,20,2
3074,Stefan Habenschuss,20,2
3075,Feng Cao,20,1
3076,Satinder S. Baveja,20,1
3077,Sandro Ridella,20,1
3078,Alessandro Ghio,20,1
3079,Davide Anguita,20,1
3080,Romain Paulus,20,1
3081,David Barrett,20,1
3082,Luca Oneto,20,1
3083,Dustin Tran,20,2
3084,Boris Lesner,20,1
3085,Matthew D. Zeiler,20,1
3086,Michael F. Mathieu,20,2
3087,Ross Goroshin,20,1
3088,O. P. Kreidl,20,1
3089,Iain Matthews,20,1
3090,Elon Portugaly,20,1
3091,Robert Calderbank,20,2
3092,Erik Talvitie,20,2
3093,Qing Qu,20,1
3094,Yuxi Li,20,1
3095,Chris Hinrichs,20,3
3096,Tamar Flash,20,1
3097,Shih-Chii Liu,20,3
3098,ozlem Aslan,20,2
3099,Furong Huang,20,1
3100,Kai-Yang Chiang,20,1
3101,Tai S. Lee,20,2
3102,Marek Petrik,20,4
3103,Dillon Plunkett,19,1
3104,Brian Milch,19,1
3105,Leslie P. Kaelbling,19,1
3106,Sophie Lebre,19,1
3107,Staal A. Vinterbo,19,1
3108,Soumyadeep Chatterjee,19,1
3109,Frank Dondelinger,19,1
3110,Mo Yu,19,1
3111,Nicole Kramer,19,1
3112,Kisuk Lee,19,1
3113,Heung-yeung Shum,19,1
3114,Andres Munoz,19,2
3115,Mark A. Paskin,19,1
3116,Biljana Petreska,19,2
3117,Guy Isely,19,1
3118,Nicholas Hay,19,1
3119,Noam Slonim,19,1
3120,Anh Nguyen,19,1
3121,Zhenghao Wang,19,1
3122,Balazs Szarenyi,19,3
3123,Liam M. Dermed,19,1
3124,Kannan Achan,19,1
3125,Jessica B. Hamrick,19,1
3126,Stanislav Funiak,19,1
3127,Chenghui Cai,19,1
3128,Alexander Gray,19,1
3129,Marina Meila,19,5
3130,Don Hush,19,1
3131,Clint Scovel,19,1
3132,Jinsong Tan,19,1
3133,Christopher Hillar,19,1
3134,Jingren Zhou,19,1
3135,Weizhu Chen,19,1
3136,Yangyu Tao,19,1
3137,John MacCormick,19,1
3138,Matthias Oster,19,1
3139,Aleksandar Zlateski,19,1
3140,Luke Zettlemoyer,19,1
3141,Scott Niekum,19,3
3142,Abhimanyu Das,19,1
3143,Roee Litman,19,1
3144,Tal Ben Yakar,19,1
3145,Thang D. Bui,19,2
3146,Alexander M. Bronstein,19,1
3147,Peter Battaglia,19,2
3148,Xin Wang,19,2
3149,Ryan J. Giordano,19,1
3150,K. Ramakrishnan,19,1
3151,Anirban Dasgupta,19,1
3152,Mehul Parsana,19,1
3153,John Skilling,19,1
3154,Olivier Fercoq,19,3
3155,Ulrike Von Luxburg,19,1
3156,Kyomin Jung,19,2
3157,Ali Borji,19,1
3158,Vishwanathan Ashwin,19,1
3159,Liu Yang,19,3
3160,Tang Jie,19,1
3161,Yiming Wang,19,1
3162,Michael Isard,19,1
3163,Rachel Puckrin,19,1
3164,Roy Frostig,19,2
3165,Jennifer Listgarten,19,1
3166,Sean Cutler,19,1
3167,Tom Claassen,19,2
3168,Toshinori Yoshioka,18,1
3169,Koji Tsuda,18,1
3170,Siu On Chan,18,1
3171,Mike Shadlen,18,1
3172,Donna Hoffman,18,1
3173,William Fithian,18,1
3174,Xiaorui Sun,18,1
3175,Timothy Hanks,18,1
3176,Rocco A. Servedio,18,1
3177,Koji Eguchi,18,1
3178,Xin Liu,18,2
3179,Michael Herrmann,18,1
3180,Andrew Connolly,18,1
3181,Kenji Yamamoto,18,1
3182,Robert Jedicke,18,1
3183,Anirban Roychowdhury,18,1
3184,Kosuke Fukumasu,18,1
3185,Anna Levina,18,1
3186,Joseph Masiero,18,1
3187,Alan Welsh,18,1
3188,Kimberly L. Stachenfeld,18,1
3189,Huasen Wu,18,2
3190,Jeremy Kubica,18,1
3191,Aaron D'souza,18,1
3192,Marton G. Danoczy,18,1
3193,Matthew Smith,18,1
3194,Si Wu,18,7
3195,Vishy Vishwanathan,18,1
3196,Maarten de Rijke,18,1
3197,A. Rupam Mahmood,18,1
3198,Tom Stepleton,18,1
3199,Randall Davis,18,1
3200,Paul Kidwell,18,1
3201,Ryan Kelly,18,1
3202,Anna Harutyunyan,18,1
3203,Nimar Arora,18,1
3204,Zhuolin Jiang,18,1
3205,Mitsuo Kawato,18,1
3206,Moshe Butman,18,1
3207,Simon Burton,18,1
3208,Bo Li,18,2
3209,Robert Kass,18,1
3210,Leif Finkel,18,1
3211,Jonathon P. Phillips,18,1
3212,Nolan Bard,18,1
3213,Nigel Goddard,18,2
3214,Yevgeniy Vorobeychik,18,2
3215,Jingjing Zheng,18,1
3216,Johan Ugander,18,2
3217,Eugene Ndiaye,18,2
3218,William W. Cohen,18,2
3219,Xueqi Cheng,18,1
3220,Masrour Zoghi,18,1
3221,Jiafeng Guo,18,1
3222,Vasilis Syrgkanis,18,3
3223,Shinji Kakei,18,1
3224,Michael L. Wick,18,1
3225,Lauren Sergio,18,1
3226,Richard H. R. Hahnloser,18,1
3227,Dae Il Kim,18,1
3228,Tom Ouyang,18,1
3229,John Kalaska,18,1
3230,David Baldwin,18,1
3231,Shunan Zhang,17,1
3232,Kai Zhong,17,5
3233,Andrew G. Wilson,17,2
3234,Pierre Ferrez,17,1
3235,Hong Cheng,17,1
3236,Andre Kahles,17,1
3237,Ting-Wei Lin,17,1
3238,Elad Mezuman,17,1
3239,Georg Zeller,17,1
3240,Johannes Bill,17,1
3241,Igor Mordatch,17,1
3242,Srinjoy Mitra,17,1
3243,Assaf Zeevi,17,1
3244,Stefano Fusi,17,1
3245,Michael Lindenbaum,17,3
3246,Ziteng Wang,17,2
3247,Arthur Choi,17,6
3248,YI WU,17,1
3249,Tomas Kocak,17,1
3250,Kendall Lowrey,17,1
3251,Galen Andrew,17,1
3252,Qiang Cheng,17,2
3253,Emanuel V. Todorov,17,1
3254,Austin R. Benson,17,2
3255,Yonatan Gur,17,1
3256,Arkadas Ozakin,17,1
3257,Mehdi Keramati,17,1
3258,William J. Huggins,17,1
3259,David F. Gleich,17,3
3260,Yannis M. Assael,17,1
3261,Garrett Thomas,17,1
3262,Omar Besbes,17,1
3263,Sourish Chaudhuri,17,1
3264,Fanhua Shang,17,1
3265,Pavlo Lutsik,17,1
3266,Jakob Foerster,17,1
3267,Yuanyuan Liu,17,1
3268,Nico Goernitz,17,1
3269,Soren Kaae Sonderby,17,2
3270,James Cheng,17,1
3271,Jose Millan,17,1
3272,Pieter Roelfsema,17,1
3273,Tao Wang,17,1
3274,Dmitry Adamskiy,17,1
3275,Olana Missura,17,1
3276,Laura Dietz,17,1
3277,Mona Eberts,17,1
3278,Daniel Hernandez-Lobato,17,2
3279,Mohammad Sadegh Talebi Mazraeh Shahi,17,1
3280,Marine Depecker,17,1
3281,Terrence J. Sejnowski,17,1
3282,Kai Fan,17,3
3283,Wenye Li,17,2
3284,Elliot A. Ludvig,17,1
3285,Andrew M. McDonald,17,1
3286,Kostas Daniilidis,17,1
3287,Cosmin Bejan,17,1
3288,Andreas Schulze-bonhage,17,1
3289,Mikhail Volkov,17,2
3290,Adam Teichert,17,1
3291,Daniela Rus,17,2
3292,Matthew Titsworth,17,1
3293,Tonio Ball,17,1
3294,Duane Szafron,17,2
3295,Qibin Zhao,17,1
3296,Danilo P. Mandic,17,1
3297,Richard G. Gibson,17,2
3298,Sham Kakade,17,1
3299,Andrew Hickl,17,1
3300,Abdeslam Boularias,17,3
3301,Richard Combes,17,1
3302,Gianluigi Pillonetto,17,1
3303,Sanda Harabagiu,17,1
3304,M. Pawan Kumar,17,2
3305,Jon M. Kleinberg,17,1
3306,Alexandra Golby,17,1
3307,E. J. Kehoe,17,1
3308,Eric Verbeek,17,1
3309,David Liben-nowell,17,1
3310,Matthew Loper,17,1
3311,Laura Rigolo,17,1
3312,Flavio Chierichetti,17,1
3313,Martin O. Larsson,17,1
3314,Andreas Zeller,17,1
3315,Valentin Dallmeier,17,1
3316,Dacheng Tao,17,2
3317,Yanmei Tie,17,1
3318,Tetsuro Morimura,17,2
3319,Roy Anati,17,1
3320,Adam Tauman Kalai,17,1
3321,Francesca Petralia,17,2
3322,Assaf Glazer,17,3
3323,Tyagi Hemant,17,1
3324,Georg Langs,17,1
3325,Dimitris Stamos,17,1
3326,Cesar F. Caiafa,17,1
3327,Zakria Hussain,16,1
3328,Nguyen Viet Cuong,16,1
3329,Gabor Bartok,16,2
3330,Kian Ming A. Chai,16,1
3331,Hai Leong Chieu,16,1
3332,Nicholas Della Penna,16,1
3333,Kevin Leyton-brown,16,1
3334,Aapo Hyvarinen,16,3
3335,Albert X. Jiang,16,1
3336,Thomas Furmston,16,1
3337,Walker Orr,16,1
3338,Maxim Rabinovich,16,2
3339,Paul Vernaza,16,1
3340,Suchi Saria,16,1
3341,Cameron Musco,16,1
3342,Daniel Tranchina,16,1
3343,Liam C. MacDermed,16,1
3344,Allen Selverston,16,1
3345,Zhenyu Lai,16,1
3346,Artur Dubrawski,16,2
3347,None,16,2
3348,Hansheng Diao,16,1
3349,Cosmin Paduraru,16,1
3350,Henry Abarbanel,16,1
3351,Ashkan Jafarpour,16,1
3352,Yanshuai Cao,16,1
3353,Marcus A. Brubaker,16,1
3354,Miguel Rodrigues,16,1
3355,Christopher Musco,16,1
3356,Peter Schulam,16,2
3357,Jean-philippe Pellet,16,1
3358,Tong Che,16,1
3359,David Wilcox,16,1
3360,Viktoriia Sharmanska,16,1
3361,Rodney J. Douglas,16,3
3362,Zhouhan Lin,16,1
3363,Doron Blatt,16,1
3364,Xu Sun,16,1
3365,Mark Maloof,16,1
3366,Karthikeyan Shanmugam,16,3
3367,Min Xiao,16,1
3368,Katherine Bouman,16,1
3369,Stephan Mandt,16,2
3370,Janardhan R. Doppa,16,1
3371,Giovanni Cavallanti,16,1
3372,Adria Recasens,16,1
3373,Nikolai Rulkov,16,1
3374,Thomas Nowotny,16,1
3375,Payman Yadollahpour,16,1
3376,Yury Makarychev,16,1
3377,Mehmet K. Muezzinoglu,16,1
3378,Matthew King,16,1
3379,Afonso Bandeira,16,1
3380,Vlad Voroninski,16,1
3381,Xu Jia,16,1
3382,Bert De Brabandere,16,1
3383,Tinne Tuytelaars,16,1
3384,Gregory D. Hager,16,1
3385,Marc Henniges,16,1
3386,Le Lu,16,1
3387,Sharad Goel,16,1
3388,Andre Elisseeff,16,1
3389,David Gamarnik,16,2
3390,Philip M. Long,16,2
3391,Kwong-sak Leung,16,1
3392,Kin-hong Lee,16,1
3393,Joao V. Messias,16,1
3394,Gennady Samorodnitsk,16,1
3395,Andre Longtin,16,1
3396,Jonathan Ho,16,1
3397,Claudia Clopath,16,1
3398,Matthijs Spaan,16,1
3399,Pedro U. Lima,16,1
3400,Anthony Leonardo,16,1
3401,Beomjoon Kim,16,1
3402,Matthias W. Seeger,16,2
3403,Mikhail Rabinovich,16,1
3404,Yaara Yeshurun,16,1
3405,Mohammad S. Sorower,16,1
3406,Min Yang,16,1
3407,R. Srikant,16,1
3408,Marta Soare,16,1
3409,Fred Richardson,16,1
3410,Po-Hsuan (Cameron) Chen,16,1
3411,Janice Chen,16,1
3412,Alexander Vergara,16,1
3413,Thomas S. Huang,16,2
3414,Kamiar R. Rad,16,1
3415,Pulkit Agrawal,16,1
3416,Chong Jiang,16,1
3417,John W. Roberts,16,1
3418,Ramon Huerta,16,1
3419,Ashvin V. Nair,16,1
3420,Russ Tedrake,16,1
3421,Marc Joliveau,15,1
3422,Michael Young,15,1
3423,Jean-Francois Crespo,15,1
3424,Dan Dennison,15,1
3425,Michael Kaufmann,15,1
3426,Daniel J. Cameron,15,1
3427,Miguel Figueroa,15,1
3428,Gonzalo Carvajal,15,1
3429,Guenther Zeck,15,1
3430,Mario Lucic,15,2
3431,Paul Sajda,15,2
3432,David E. Kim,15,1
3433,Eugene Davydov,15,1
3434,Sebastian Stober,15,1
3435,Vinay Chaudhary,15,1
3436,Ankit Garg,15,1
3437,Samuel Tenka,15,1
3438,Franziska Meier,15,1
3439,D. Sculley,15,1
3440,Bogdan Savchynskyy,15,3
3441,Felix X. Yu,15,2
3442,Viviana Petrescu,15,1
3443,Todd Phillips,15,1
3444,Jessica A. Grahn,15,1
3445,Ming Liang,15,1
3446,Waldo Valenzuela,15,1
3447,Santosh Mohan,15,1
3448,Gary Holt,15,1
3449,Marta Salas,15,1
3450,Pablo Arbelaez,15,1
