,author,cite_num,paper_num
2610,Paul Viola,15,1
2611,Mukund Narasimhan,15,1
2612,James Henderson,15,1
2613,Congyuan Yang,15,1
2614,Jacob Abernethy,15,3
2615,Luis Francisco Sanchez Merchante,15,1
2616,Iftekhar Naim,15,1
2617,Daniel Gildea,15,1
2618,Matti Kaariainen,15,1
2619,G_rrad Govaert,15,1
2620,Daniel Robinson,15,1
2621,Matthew Rudary,15,1
2622,Yuhong Guo ,14,1
2623,Antti Ajanki,14,1
2624,Alexandros Kalousis ,14,1
2625,Huyen Do,14,1
2626,Yixin Chen ,14,1
2627,David A. Ross,14,1
2628,Anh Pham,14,1
2629,Christophe N. Magnan,14,1
2630,Mark Ring,14,1
2631,Jurgen Schmidhuber,14,1
2632,Robert Grande,14,1
2633,Kai Puolama_ki,14,1
2634,Alan Malek,14,2
2635,Jesus Perez Arriaga,14,1
2636,Assaf Zeevi,14,1
2637,Dae Il Kim,14,1
2638,Matthias W. Seeger,14,1
2639,Marcin Moczulski,14,1
2640,Yuval Peres,14,1
2641,Philipp Hennig ,14,1
2642,Xiaowei Zhang,14,1
2643,Delin Chu ,14,1
2644,Richard S. Zemel,14,1
2645,Peter Wonka,14,2
2646,Christophe Andrieu,14,1
2647,Maria Lomeli Garcia,14,1
2648,Jordan Frank,14,1
2649,Onno Zoeter,14,1
2650,Asja Fischer,14,2
2651,Alexandre Bayen,14,2
2652,Philemon Brakel,14,1
2653,Linxi Fan,14,1
2654,Venu Govindaraju,14,2
2655,Devansh Arpit,14,2
2656,Yingbo Zhou,14,2
2657,Miao Liu,14,1
2658,Qiang Sun,14,1
2659,Oren Anava,14,2
2660,Huayan Wang,14,1
2661,Koller Daphne ,14,1
2662,Diogo Almeida,14,1
2663,Wenling Shang,14,1
2664,Ondej Ku_elka,14,1
2665,Sara Shanian,14,1
2666,Filip _elezn_,14,1
2667,Michael Hughes,14,1
2668,Simon Osindero,14,1
2669,Mohammad Pezeshki,14,1
2670,Robert Gower,14,1
2671,Itay Safran,14,1
2672,Sylvain Arlot,14,1
2673,Remi Lajugie,14,1
2674,Shizhong Liao,14,1
2675,Stratis Ioannidis,14,2
2676,Yong Liu,14,1
2677,Shali Jiang,14,1
2678,Chun-Liang Li,14,1
2679,Walid Krichene,14,2
2680,Tomaso Poggio,13,1
2681,Emanuele Olivetti,13,1
2682,Kevin Xu,13,1
2683,Masayuki Karasuyama,13,2
2684,Youssef Mroueh,13,1
2685,Carlo Ciliberto,13,1
2686,Vincent Conitzer,13,1
2687,Nikesh Garera,13,1
2688,Safiye Celik,13,1
2689,Martial Hue,13,1
2690,Jan-Willem van de Meent,13,1
2691,Chris Wiggins ,13,1
2692,Georg Goerg ,13,1
2693,Scott Sanner,13,1
2694,Carlton Downey,13,1
2695,Nir Ben-Zrihem,13,1
2696,Tom Zahavy,13,1
2697,Jean-Philippe Vert ,13,1
2698,Hila Nachliely,13,1
2699,Benjamin Logsdon,13,1
2700,Sagi Schein,13,1
2701,David Lehavi,13,1
2702,Amir Globerson ,13,1
2703,Justus H. Piater,13,1
2704,Amir Hesam Salavati,13,1
2705,Amin Shokrollahi ,13,1
2706,Sebastien Jodogne,13,1
2707,Qiuyi Han,13,1
2708,Yang Zhou,13,1
2709,Sushmita Roy,13,1
2710,Bonnie Kirkpatrick,13,1
2711,Greg Ver Steeg,13,2
2712,Yufei Ding,13,1
2713,Yue Zhao,13,1
2714,Xipeng Shen,13,1
2715,Suin Kim,13,1
2716,Madanlal Musuvathi,13,1
2717,Liangliang Wang,13,1
2718,Monir Hajiaghayi,13,1
2719,Kwong-Sak Leung,13,1
2720,Kin-Hong Lee,13,1
2721,Junming Yin,13,1
2722,Yuejie Chi,13,1
2723,Huishuai Zhang,13,1
2724,Brendan Juba,13,1
2725,Yingbin Liang,13,1
2726,Feng Jiao,13,2
2727,Aram Galstyan,13,2
2728,Cameron Musco,13,2
2729,Nadav Cohen,13,1
2730,Siamak Ravanbakhsh,13,4
2731,Wenye Li,13,1
2732,Simon Barthelme,13,1
2733,Nicolas Chopin,13,1
2734,Rashmin Babaria,13,1
2735,Krishnan S. Kumar,13,1
2736,Sivaramakrishnan Ramanujam Kaveri,13,1
2737,Souhaib Ben Taieb,13,1
2738,Rob Hyndman,13,1
2739,Olivier Pietquin,13,3
2740,Todd Mytkowicz,13,1
2741,Ruben Gonzalez Jr.,13,1
2742,Wenzhuo Yang,13,4
2743,Margaret Werner-Washburne,13,1
2744,Jonathan Bronson,13,1
2745,Junfeng Wen,13,1
2746,Geoffrey Voelker,12,1
2747,Charles Parker,12,1
2748,Tuo Zhao,12,1
2749,Xingguo Li,12,1
2750,Gert Kiss,12,1
2751,Eric Tramel,12,1
2752,Svetha Venkatesh ,12,1
2753,Truyen Tran,12,1
2754,Lawrence Saul ,12,1
2755,Mohammad Sultan,12,1
2756,Jarvis Haupt,12,1
2757,Do-kyum Kim,12,1
2758,Firdaus Janoos,12,1
2759,Jilles Vreeken,12,1
2760,Bharath Ramsundar,12,1
2761,Stephen Scott,12,1
2762,Robert McGibbon,12,1
2763,Vijay Pande,12,1
2764,Anoop Cherian,12,1
2765,Florent Krzakala,12,1
2766,Andre Manoel,12,1
2767,Esther Salazar,12,2
2768,Ricardo Silva,12,2
2769,Lenka Zdeborova,12,1
2770,Richard Scheines,12,2
2771,Pavel Efros,12,1
2772,Daniel Horgan,12,1
2773,Zhiwei Qin,12,1
2774,Jonathan Scholz,12,1
2775,Nedelina Teneva,12,1
2776,Vikas Garg,12,1
2777,Philippe Preux,12,1
2778,Jeremie Mary,12,1
2779,Olivier Nicol,12,1
2780,Weichang Li,12,1
2781,Ambedkar Dukkipati,12,3
2782,Geroge Atia,12,1
2783,Krzysztof Geras,12,2
2784,Elham Azizi,12,2
2785,Mostafa Rahmani,12,1
2786,Arthur Mensch,12,1
2787,Emmanuel Muller,12,1
2788,Oscar Beijbom,12,1
2789,Mohammad Saberian,12,1
2790,David Kriegman,12,1
2791,Michael Mitzenmacher,12,1
2792,M. M. Hassan Mahmud,12,1
2793,Elad Eban,12,2
2794,Cyril Allauzen,12,1
2795,Insu Han,12,1
2796,Klemens Bohm,12,1
2797,Riad Akrour,12,2
2798,Hoang Vu Nguyen,12,1
2799,Martin Levihn,12,1
2800,Dan Cornford,12,1
2801,Remi Barillec,12,1
2802,Deepti Pachauri,12,1
2803,Ferit Akova,12,1
2804,Sergey Nikolenko,12,1
2805,Alexander Sirotkin,12,1
2806,Alexis Boukouvalas,12,1
2807,Rose Yu,12,2
2808,Bernard Zenko,12,1
2809,Joao  Gama,12,1
2810,Elena Ikonomovska,12,1
2811,Vikas SIngh,12,1
2812,Bartek Rajwa,12,1
2813,Maxwell Collins,12,1
2814,Andreas Harth,11,1
2815,Junyuan Xie,11,1
2816,Shannon Hughes,11,1
2817,Farhad Pourkamali Anaraki,11,1
2818,Huan Wang,11,1
2819,Thomas Huang,11,1
2820,Michael Burl,11,1
2821,Esther Wang,11,1
2822,John Thomson,11,1
2823,John Cavazos,11,1
2824,Sebastien Giguere,11,2
2825,Christopher K.I. Williams,11,1
2826,Zhihong Zhang,11,1
2827,Edwin V. Bonilla,11,1
2828,Luca Rossi,11,1
2829,Lu Bai,11,1
2830,Geoff Gordon ,11,1
2831,Michael F.P. O'Boyle,11,1
2832,Edwin Hancock,11,1
2833,Matthew Blaschko,11,2
2834,Maurizio Filippone,11,3
2835,Hongteng Xu,11,1
2836,Mehrdad Farajtabar,11,1
2837,Michael Werman ,11,1
2838,Ofir Pele,11,1
2839,Anshul Sheopuri,11,1
2840,Olivier Bachem,11,2
2841,Mario Lucic,11,2
2842,Catherine Higham,11,1
2843,Felix Biessmann,11,1
2844,Hao Su,11,1
2845,Jens-Michalis Papaioannou,11,1
2846,Shigenobu Kobayashi,11,1
2847,Rebecca Wright,11,1
2848,Eduardo Laber,11,1
2849,Ferdinando Cicalese,11,1
2850,Shravan Narayanamurthy,11,1
2851,Balaraman Ravindran,11,1
2852,Aadirupa Saha,11,1
2853,Aline Medeiros Saettler,11,1
2854,Li Fei-Fei,11,1
2855,Rasul Tutunov,11,1
2856,Nagasuma R. Chandra,11,1
2857,Wei Sun,11,1
2858,Benjamin Letham,11,1
2859,Konstantin Voevodski,11,1
2860,Amit Daniely,11,1
2861,Pranjal Awasthi,11,1
2862,Ryan Tibshirani,11,1
2863,Hiroyuki Mitsugi,11,1
2864,Bernardo Avila Pires,11,1
2865,Ali Farhadi,11,1
2866,Takafumi Kanamori,11,1
2867,Quanquan Gu,11,3
2868,Eric Price,11,1
2869,Emilio Jesus Gallego Arias,11,1
2870,Justin Hsu,11,1
2871,Aaron Roth,11,1
2872,Benn Macdonald,11,1
2873,Zhiwei Steven Wu,11,1
2874,Felix V. Agakov,11,1
2875,Paul Prasse,11,1
2876,Sharon Wulff,11,2
2877,Gal Chechik ,11,1
2878,Ning Xie,11,1
2879,Christoph Sawade,11,1
2880,Orly Avner,11,1
2881,David Gleich,11,2
2882,KE ZHAI,10,1
2883,Cafer Yildirim,10,1
2884,Zhihua Zhang,10,2
2885,Anton Rodomanov,10,2
2886,Tyler Johnson,10,1
2887,Chun-Sheng Chen,10,1
2888,Brian Litt ,10,1
2889,Lu Zheng,10,1
2890,Shashanka Ubaru,10,2
2891,Yin Zheng,10,2
2892,Yousef Saad,10,2
2893,Yuening Hu,10,1
2894,Steven Ehrlich,10,1
2895,Shiau Hong Lim,10,2
2896,Devdatt Dubhashi,10,1
2897,Vinay Jethava,10,1
2898,Taddy Matthew,10,1
2899,Jean-daniel Zucker ,10,1
2900,Tim Roughgarden,10,1
2901,Dominik Michels,10,1
2902,Mrinal Kalakrishnan,10,1
2903,Jun Yu,10,1
2904,Ludovic Righetti,10,1
2905,Peter Pastor,10,1
2906,Paolo Viappiani,10,1
2907,Joachim Buhmann ,10,1
2908,Gabriel Krummenacher,10,1
2909,Tomer Michaeli,10,1
2910,Stephan Mandt,10,1
2911,Joel Veness,10,1
2912,Marc Bellemare,10,1
2913,Erik Talvitie,10,1
2914,Fr_d_erick Koriche,10,1
2915,Yann Chevaleyre,10,1
2916,Dehua Cheng,10,1
2917,Peng Sun,10,3
2918,Monica Dinculescu,10,1
2919,Patrick Haffner,10,1
2920,Benjamin Bornstein,10,1
2921,Jason D. Lee,10,1
2922,Mitch Wyle,10,1
2923,Gunnar Carlsson,10,1
2924,Facundo M_moli,10,1
2925,Alejandro Ribeiro,10,1
2926,Stephane Marchand-Maillet,10,1
2927,Nicholas Bartlett,10,1
2928,Yingjun Cao,10,1
2929,David Pfau,10,1
2930,Wei-Lun Chao,10,1
2931,Quang Minh Hoang,10,2
2932,Yingyu Liang ,10,1
2933,Hoda Heidari,10,2
2934,Santiago Segarra,10,1
2935,Yang Wang,10,2
2936,Amrudin  Agovic,10,1
2937,Snigdhansu  Chatterje,10,1
2938,Benjamin Drighes,10,1
2939,Pietro Perona,10,1
2940,Michele Cossalter,10,1
2941,Nina Balcan,10,1
2942,Moni Naor,9,1
2943,Valentina Fedorova,9,2
2944,Marc Schoenauer,9,1
2945,Ilia Nouretdinov,9,1
2946,Kibok Lee,9,1
2947,Omer Lang,9,1
2948,Alex Gammerman,9,1
2949,Alireza Farhangfar,9,1
2950,Jean-Christophe Souplet,9,1
2951,Hengshuai Yao,9,1
2952,Wanli Ouyang,9,1
2953,Youngmin Cho,9,1
2954,Xiaogang Wang,9,1
2955,Hongyang Li,9,1
2956,Shaobo Han,9,1
2957,Mohammad Gheshlaghi azar,9,1
2958,Guy N. Rothblum,9,1
2959,Jean-Michel Renders,9,1
2960,Garud Iyengar,9,1
2961,Vasilis Syrgkanis,9,1
2962,Joseph Wang,9,1
2963,Josip Djolonga,9,1
2964,Zongzhang Zhang,9,1
2965,Francois Pacull,9,1
2966,Jono Millin,9,1
2967,XianXing Zhang,9,1
2968,Luo Luo,9,1
2969,Bhargava Kota,9,1
2970,Masahiro Nakano,9,1
2971,Katsuhiko Ishiguro,9,1
2972,J. Saketha Nath,9,1
2973,Volodya Vovk,9,1
2974,Akisato Kimura,9,1
2975,Takeshi Yamada,9,1
2976,Marcello Carioni,9,1
2977,Toshihisa Takagi,9,1
2978,Basura Fernando,9,1
2979,Arun Sai Suggala,9,1
2980,Michael Betancourt,9,1
2981,Yasuaki Hiraoka,9,1
2982,Ju Sun,9,1
2983,Qing Qu,9,1
2984,Naji Shajarisales,9,1
2985,Genki Kusano,9,1
2986,Baharan Mirzasoleiman,9,2
2987,Ashwinkumar Badanidiyuru,9,1
2988,Michel Besserve,9,1
2989,Liming Wang,9,1
2990,Abolfazl Razi,9,1
2991,Sandilya Bhamidipati ,9,1
2992,Ruichu Cai,9,1
2993,Manel Tagorti,9,1
2994,Yubo Xie,9,1
2995,Oscar Hernan Madrid Padilla,9,1
2996,Raphael Engler,9,1
2997,Zhi-Qiang Liu,9,1
2998,Dmitry Kropotov,9,2
2999,Cyril Goutte,9,1
3000,Necdet Aybat,9,1
3001,Zhifeng Hao ,9,1
3002,Wesley Tansey,9,1
3003,Michael E. Houle,9,1
3004,Gabriela Csurka,9,1
3005,Bilal Piot,9,2
3006,Julien Perolat,9,2
3007,Nizar Grira,9,1
3008,Daniele P. Radicioni,9,1
3009,Kfir Yehuda Levy,9,1
3010,Simon DeDeo,9,1
3011,laurent Massoulie,9,1
3012,Hao Cheng,9,1
3013,Csaba Szepesvari ,9,1
3014,Zi Wang,9,1
3015,Chao Chen,9,3
3016,Feng Nan,9,1
3017,Kai Zhong,9,2
3018,Bernard Rosell,8,1
3019,Bharat Singh,8,1
3020,Sikandar Samar,8,1
3021,Tobias Glasmachers,8,1
3022,Oswin Krause,8,1
3023,Alexei Efros,8,1
3024,Tomasz Malisiewicz,8,1
3025,Christian Igel ,8,1
3026,Chris Re,8,1
3027,Daisuke Kimura,8,1
3028,Johane Takeuchi,8,1
3029,Ryan Burmeister,8,1
3030,Alexander Rush,8,1
3031,Khadidja Sylla ,8,1
3032,Anthony Joseph,8,1
3033,Yacine Jernite,8,1
3034,Alex Kantchelian,8,1
3035,Abhinav Shrivastava,8,1
3036,Yang Lu,8,1
3037,Ankit Patel,8,1
3038,Paul Weng,8,1
3039,Jianwen Xie,8,1
3040,Hetunandan Kamisetty,8,2
3041,Tom Goldstein,8,2
3042,Yingnian Wu,8,1
3043,Tameem Adel,8,1
3044,Alon Vinnikov,8,1
3045,Brandon Amos,8,1
3046,Jie Zhou,8,2
3047,J. D. Tygar,8,1
3048,Nathan Korda,8,1
3049,Alexander Novikov,8,1
3050,Zheng Xu,8,1
3051,Song-Chun Zhu,8,1
3052,Alexander Clark,8,1
3053,St_phane Marchand-Maillet,8,1
3054,Johan Lim,8,1
3055,Yung Yi,8,1
3056,Matthias Hein ,8,1
3057,Jean-Baptiste Alayrac,8,1
3058,Bert Kappen,8,1
3059,Philip Bachman,8,3
3060,Josep Roure,8,1
3061,Qinxun Bai,8,2
3062,Bamdev Mishra,8,1
3063,Lisa Hellerstein,8,1
3064,Hiroyuki Kasai,8,1
3065,Andrew Carlson,8,1
3066,Abhinav Gupta,8,1
3067,Shyam Sundar Rangapuram,8,1
3068,Jaonary Rabarisoa,8,1
3069,Hichem Sahbi,8,1
3070,Jinli Hu,8,1
3071,Roi Weiss,8,2
3072,Simon Setzer,8,1
3073,Jungseul Ok,8,1
3074,Renaud Keriven,8,1
3075,Mohammad Gheshlaghi Azar,8,1
3076,Stan Sclaroff,8,2
3077,Dario Garcia-Garcia,8,1
3078,Raul Santos-Rodriguez,8,1
3079,Navin Chandak,8,1
3080,Travis Dick,8,1
3081,Puneet Dokania,8,1
3082,Prabhanjan Kambadur,8,1
3083,Ashudeep Singh,8,1
3084,Isabella Lukasewitz,8,1
3085,Anand Sarwate,8,1
3086,Moez Draief ,8,1
3087,Tobias Schnabel,8,1
3088,Nader H. Bshouty,7,1
3089,Karen Blackmon,7,1
3090,Bilal Ahmed,7,1
3091,Thomas Thesen,7,1
3092,Lakshmi Gopal,7,1
3093,Gongguo Tang,7,1
3094,Parikshit Shah,7,1
3095,Yichen Wang,7,1
3096,Chad M. Schafer,7,1
3097,Christopher Srinivasa,7,1
3098,Azadeh Khaleghi,7,1
3099,Brendan Frey,7,1
3100,Eleanor Wong,7,1
3101,Ardavan Saeedi,7,2
3102,Yijun Zhao,7,1
3103,Ruben Kuzniecky,7,1
3104,P. Thomas Fletcher ,7,1
3105,Orrin Devinsky,7,1
3106,Mariusz Bojarski,7,1
3107,K. S. Sesh Kumar,7,1
3108,Yogananda A. P.,7,1
3109,Brice Magdalou,7,1
3110,Li Shang,7,1
3111,Hady Lauw,7,1
3112,Yuan Fang,7,1
3113,Kevin Chang,7,1
3114,Greg Mori,7,1
3115,Gholamreza Haffari,7,1
3116,Eric Briys,7,1
3117,Tao Wei,7,1
3118,Changhu Wang,7,1
3119,Chang Wen Chen,7,1
3120,Romain Herault,7,1
3121,Mattias Gybels,7,1
3122,Kai-Yang Chiang,7,1
3123,Jiaqian Yu,7,1
3124,Yifan Wu,7,2
3125,Lucas Theis,7,1
3126,Junchi Yan,7,1
3127,Arik Friedman,7,1
3128,Qin Lv,7,1
3129,Debarghya Ghoshdastidar,7,1
3130,Francis Bach ,7,1
3131,Sofus Macskassy,7,1
3132,Stanislav Funiak,7,1
3133,Robert Peharz,7,1
3134,Jonathan Chang,7,1
3135,Suyash Awate,7,1
3136,Moquan Wan,7,1
3137,Chid Apte,7,1
3138,Silvia Zuffi,7,1
3139,Thomas Hofmann,7,1
3140,Jeffrey Regier,7,1
3141,Jon McAuliffe,7,1
3142,Johannes Welbl,7,1
3143,Henry Lam,7,1
3144,Jason Pacheco,7,2
3145,Christopher Langmead,7,1
3146,Al Hero,7,1
3147,Lorenza Saitta,7,1
3148,Matthew Russell,7,1
3149,Hong Ge,7,1
3150,Shachi Kumar,7,1
3151,Aharon Birnbaum,7,1
3152,David Gilmore,7,1
3153,Andrew Trask,7,1
3154,David Schlegel,7,1
3155,Shai Ben-David ,7,1
3156,Theo Trouillon,7,1
3157,Gartheeban Ganeshapillai,7,1
3158,Sebastian Riedel,7,1
3159,Andrew Lo ,7,1
3160,Ioannis Mitliagkas,7,1
3161,Stephen Chu,7,1
3162,Dongsheng Li,7,1
3163,Anna Choromanska,7,1
3164,Michael Black,7,1
3165,Jorg Bornschein,6,1
3166,Akinori Fujino,6,1
3167,Joachim Giesen,6,2
3168,Masakazu Ishihata,6,1
3169,Mihaela van der Schaar,6,3
3170,Robert Thomas,6,1
3171,Philipp Hennig,6,1
3172,Johannes Heinrich,6,1
3173,Manjesh Hanawal,6,1
3174,SongCan Chen,6,1
3175,Maxime Gasse,6,1
3176,Arya Mazumdar,6,1
3177,James Galagan,6,1
3178,En-Liang Hu,6,1
3179,Taehoon Lee,6,1
3180,Martin Kiefel,6,1
3181,Michael Young ,6,1
3182,Daniel Golovin,6,1
3183,D. Sculley,6,1
3184,Alexandre Aussem,6,1
3185,Christos Louizos,6,1
3186,Bo Wang,6,1
3187,Jean Pouget-Abadie,6,1
3188,Sungroh Yoon,6,1
3189,Mathieu Serrurier,6,1
3190,Henri Prade,6,1
3191,Ramon Astudillo,6,1
3192,Michael Cavaretta,6,1
3193,Nika Haghtalab,6,1
3194,Shin-ichi Maeda,6,1
3195,Adam Drake,6,1
3196,Ryan Rogers,6,1
3197,Dana Pe'er,6,1
3198,Ethan Fetaya,6,1
3199,Rie Johnson,6,1
3200,Nicolo Colombo,6,1
3201,Doron Kukliansky,6,1
3202,Suprovat Ghoshal,6,1
3203,Weining Lu,6,1
3204,Lek-Heng Lim,6,1
3205,Hyun Lim,6,1
3206,Vikas Singh,6,2
3207,Ashish Kapoor,6,1
3208,Mikko Koivisto,6,2
3209,Thibaut Horel,6,1
3210,Shan-Hung Wu,6,2
3211,Gloria Chou,6,1
3212,Dravyansh Sharma,6,1
3213,Amit Deshpande,6,1
3214,Ambrose Carr,6,1
3215,Huan Gui,6,1
3216,Yu Cheng,6,1
3217,Shuangfei Zhai,6,1
3218,Salil Vadhan,6,1
3219,Laurent Charlin,6,1
3220,Igor Melnyk,6,1
3221,Dimitris Bertsimas,6,1
3222,Mathieu Blondel,6,1
3223,Michael Zhu,6,1
3224,Shin-Ichi Maeda,6,1
3225,Cynthia Rudin,6,2
3226,Allison Chang,6,1
3227,Takeshi Mori,6,1
3228,Tsuyoshi Ueno,6,1
3229,Shin Ishii,6,1
3230,Haytham Elghazel,6,1
3231,Dan Ventura,6,1
3232,Roland Badeau,6,1
3233,Akihiro Yabe,6,1
3234,Cheng Jie,6,1
3235,JooSeuk Kim,6,1
3236,Pierre Machart,6,1
3237,Taylan Cemgil,6,1
3238,Aurelien Bellet,6,1
3239,Igor Colin,6,1
3240,Robert Nowak,6,3
3241,Takanori Maehara,6,1
3242,Steve Marcus,6,1
3243,Jiabing Wang,6,1
3244,Sandrine Anthoine,6,1
3245,Umut Simsekli,6,1
3246,Gael Richard,6,1
3247,Jason Lee,6,1
3248,Jonathan Ho,6,1
3249,Thomas Peel,6,1
3250,Michael Fu,6,1
3251,Prashanth L.A.,6,1
3252,Brendan McMahan,6,1
3253,Adrian Weller,6,2
3254,Jiaye Chen,6,1
3255,Kohei Ogawa,6,1
3256,Jayesh Gupta,6,1
3257,Alon Cohen,6,2
3258,Shinya Suzumura,6,1
3259,Herve Glotin,6,1
3260,Bo Xin,6,1
3261,Samira Shabanian,6,1
3262,Jonathan Eckstein,5,1
3263,Gaurav Pandey,5,2
3264,Bert Huang,5,2
3265,Hanning Zhou,5,1
3266,Mikhail Bilenko,5,1
3267,Kar Wai Lim,5,1
3268,Hung Ngo,5,1
3269,Dan Sheldon,5,2
3270,Young Lee,5,1
3271,Jiaming Xu,5,1
3272,Ruijiang Li,5,1
3273,Okke Schrijvers,5,1
3274,Alain Lehmann,5,1
3275,Rongda Zhu,5,1
3276,Amjad Almahairi,5,1
3277,Javier Pena,5,1
3278,Brian Potetz,5,1
3279,David Kale,5,1
3280,Benjamin Snyder,5,1
3281,Nicolas Ballas,5,1
3282,Jerry Talton,5,1
3283,Hyunwoo Kim,5,1
3284,Constantinos Panagiotakopoulos,5,1
3285,Noam Goldberg,5,1
3286,Junhong Lin,5,1
3287,Nicos Angelopoulos,5,1
3288,Mohak Shah,5,1
3289,Rashish Tandon,5,1
3290,Raffaello Camoriano,5,1
3291,Scott Klemmer,5,1
3292,Athina Spiliopoulou,5,1
3293,Wenkui Ding,5,1
3294,Jinwei Yang,5,1
3295,Baba Vemuri,5,1
3296,Garvesh Raskutti,5,1
3297,Bangsheng Tang,5,1
3298,Ranjitha Kumar,5,1
3299,Yves-Laurent Kom Samo,5,1
3300,Daniel Sheldon,5,1
3301,Cheng Jin,5,1
3302,Tim Cooijmans,5,1
3303,Salman Ahmad,5,1
3304,Mrinal Das,5,2
3305,Philip Yu,5,1
3306,Senjian An,5,1
3307,Hanxiao Liu,5,2
3308,Yuyang Wang,5,1
3309,Rishit Sheth,5,1
3310,Bernhard Scholkopf,5,2
3311,Hao-Heng Chien,5,1
3312,Yunlong Jiao,5,2
3313,Mehmet Basbug,5,1
3314,Yingying Fan,5,1
3315,Yuekai Sun,5,1
3316,tatsuya Harada,5,1
3317,Andrea Montanari,5,1
3318,Farid Boussaid,5,1
3319,Antonio Robles-Kelly,5,1
3320,Patrick Wieschollek,5,1
3321,Ian En-Hsu Yen,5,2
3322,Mohammed Bennamoun,5,1
3323,Jia Xu,5,2
3324,Seong-Hwan Jun,5,1
3325,Christopher Musco,5,1
3326,Clark Glymour,5,1
3327,marc Toussaint,5,1
3328,Vien Ngo,5,1
3329,Nina Mishra,5,2
3330,Daniel Mankowitz,5,1
3331,Gourav Roy,5,1
3332,Anil Jain,5,1
3333,James Cussens,5,1
3334,Jonathan Huggins,5,2
3335,Chong You,5,1
3336,Chu Wang,5,1
3337,Tingyang Xu,5,1
3338,Atsushi Shibagaki,5,1
3339,Michael Chertkov,5,1
3340,Jason Johnson,5,1
3341,Venkat Chandrasekaran,5,1
3342,Myung Jin Choi,5,1
3343,Vladimir Chernyak,5,1
3344,Jin Lu,5,1
3345,Jiangwen Sun,5,1
3346,Yingfei Wang,5,1
3347,Warren Powell,5,1
3348,Tongliang Liu,5,1
3349,Kuan-Hua Lin,5,1
3350,Elad Mezuman,5,1
3351,Muhammad Ghifary,5,1
3352,Regina Barzilay,5,1
3353,Gopinath Kanchi ,5,1
3354,Kohei Hatano,5,1
3355,Suparna Bhattacharya,5,1
3356,Farideh Fazayeli,5,1
3357,Mohammad Taha Bahadori,5,1
3358,Xiangru Huang,5,1
3359,Dave Helmbold,5,1
3360,Yusuke Mukuta,5,1
3361,Phil Long,5,1
3362,Francois Schnitzler,4,1
3363,Han-Gyol Yi,4,1
3364,Matus Telgarsky ,4,1
3365,Hadrien Glaude,4,1
3366,Mark McCartin-Lim,4,1
3367,Yuanzhi Li,4,1
3368,Rui Wang,4,1
3369,Daniel Pimentel-Alarcon,4,1
3370,Abhradeep Guha Thakurta,4,1
3371,Francois Fleuret,4,3
3372,Gabriel Peyre,4,1
3373,Quanming Yao,4,1
3374,Suyash Shringarpure,4,1
3375,Assaf Hallak,4,1
3376,Andrej Risteski,4,1
3377,Abram Friesen,4,1
3378,Sheng Xu,4,1
3379,Or Zuk,4,1
3380,Chao Gao,4,1
3381,Jinbo Xu,4,1
3382,Yu Lu,4,1
3383,Qingming Tang,4,1
3384,Siqi Sun,4,1
3385,Jie Shen,4,1
3386,Dexter Kozen,4,1
3387,Hector Yee,4,1
3388,Andrea Danyluk,4,1
3389,Marius Kloft,4,1
3390,Nicholas Arnosti,4,1
3391,Peter Carr,4,1
3392,Michael Caldwell,4,1
3393,Avishai Wagner,4,1
3394,Guillaume Bourque,4,1
3395,Guillem Rigaill,4,1
3396,Elizabeth Berg,4,1
3397,Peggy Peissig,4,1
3398,Hoang Le,4,1
3399,Andrew Kang,4,1
3400,Wenxin Jiang,4,1
3401,Yang Ge,4,1
3402,Morteza Zadimoghaddam,4,2
3403,David Tse,4,1
3404,Claire Tomlin,4,1
3405,Kismat Sood,4,1
3406,Toma_ Werner,4,1
3407,Maximilian Balandat,4,1
3408,Fatma Kilinc-Karzan,4,1
3409,Vinay Varadan,4,1
3410,Roy Fox,4,1
3411,Lorenzo Porzi,4,1
3412,Kevin Kwok,4,1
3413,Elad Gilboa ,4,1
3414,He He,4,1
3415,Jim Huang,4,1
3416,Arash Afkanpour,4,1
3417,Michael Bowling ,4,1
3418,Pourya Zadeh,4,1
3419,Sarah Gilman,4,1
3420,Reshad Hosseini,4,1
3421,Samuel Rota Bulo,4,1
3422,Peter Kontschieder,4,1
3423,Lior Horesh,4,1
3424,Hiromi Arai,4,1
3425,Jaesik Choi,4,1
3426,Yunseong Hwang,4,1
3427,Anh Tong,4,1
3428,Qinliang Su,4,1
3429,Wacha Bounliphone,4,1
3430,Mike Izbicki,4,1
3431,Arthur Tenenhaus,4,1
3432,E. Busra Celikkaya,4,1
3433,Sebastian Tschiatschek,4,1
3434,Xinze Guan,4,1
3435,Hrag Ohannessian,4,1
3436,Govinda Kamath,4,1
3437,Sanmay Das,4,1
3438,Klaus-R. Mu_ller,4,1
3439,Ahmad Hariri,4,1
3440,Nico Goernitz,4,1
3441,Jianfei Chen,4,1
3442,Sebastien Bratieres,4,1
3443,Vahab Mirrokni,4,1
3444,Hanlin Xue,4,1
3445,Ling Wang,4,1
3446,Mingjun Zhong,4,1
3447,Chris Bracegirdle,4,1
3448,Allen Lavoie,4,1
3449,Wen Sun,4,1
3450,Patrick Pletscher,4,1
3451,Sahely Bhadra,4,1
3452,Aharon Ben-tal,4,1
3453,En-Hsu Yen,4,1
3454,Mark Treshock,4,1
3455,Huitong Qiu,4,1
3456,Weng-Keen Wong,4,1
